"",name,station_id,rating,price,lat_long,distance,source,id,fsq_id
5482,Jackalope's Neighbourhood Dive,b307709b305dd04328fbbf2c6db86419,4.5,$$,"49.277436,-123.070427",933.756791,yelp,maVufqgNOkyXx31MjiQA0A,NaN
5483,Thai Basil,b307709b305dd04328fbbf2c6db86419,4.0,$,"49.277436,-123.070427",366.184525,yelp,WWTTonzyOSAs4bIlGxux3Q,NaN
5484,Straight and Marrow,b307709b305dd04328fbbf2c6db86419,4.5,NaN,"49.277436,-123.070427",871.222721,yelp,gfj2Nyut-fEjWOMQBjQ7xg,NaN
5485,Yama Cafe,b307709b305dd04328fbbf2c6db86419,4.5,$$,"49.277436,-123.070427",676.529378,yelp,VloU7ejjh6rKRd_yn84TZA,NaN
5486,Pink Pearl Chinese Restaurant,b307709b305dd04328fbbf2c6db86419,3.0,$$,"49.277436,-123.070427",802.411774,yelp,Byj8zjp8Guix1NtxLpLRXA,NaN
5487,Earnest Ice Cream,b307709b305dd04328fbbf2c6db86419,4.5,$$,"49.277436,-123.070427",400.403871,yelp,vwoK7qiP3NLMTPUL5BFQVA,NaN
5488,Memphis Blues,b307709b305dd04328fbbf2c6db86419,3.5,$$,"49.277436,-123.070427",556.048439,yelp,iHHnZb1YEP9vRXOc6-7Nrw,NaN
5489,Zawa,b307709b305dd04328fbbf2c6db86419,2.5,$$,"49.277436,-123.070427",145.043881,yelp,8uXqvzScA-4wpdv6lRAgaA,NaN
5490,Britannia Sushi,b307709b305dd04328fbbf2c6db86419,3.0,$,"49.277436,-123.070427",239.338208,yelp,FkO87g41cGwRWbVneVb2Iw,NaN
5491,Kozu Sushi Pizza,b307709b305dd04328fbbf2c6db86419,4.5,NaN,"49.277436,-123.070427",387.981132,yelp,i5GOK9Smt9nU2WBD083JVA,NaN
5492,La Casa Gelato,b307709b305dd04328fbbf2c6db86419,4.0,$$,"49.277436,-123.070427",811.925195,yelp,DllpjPUSLdhGLIWqUl8cFQ,NaN
5493,La Grotta Del Formaggio,b307709b305dd04328fbbf2c6db86419,4.5,$,"49.277436,-123.070427",955.382372,yelp,2AGNvq-2neVmqyGq9_Vmnw,NaN
5494,Famoso Neapolitan Pizzeria,b307709b305dd04328fbbf2c6db86419,3.5,$$,"49.277436,-123.070427",572.977133,yelp,mcSFyiIU-ekK-wFm-I_mNg,NaN
5495,Marcello,b307709b305dd04328fbbf2c6db86419,3.0,$$,"49.277436,-123.070427",603.670470,yelp,2ACWJP0YGyKhpU8vMUWPBg,NaN
5496,Fujiya Japanese Foods,b307709b305dd04328fbbf2c6db86419,4.0,$,"49.277436,-123.070427",478.264612,yelp,gpTJqlxw4_bI_7K_R_Fw4w,NaN
5497,Viet Family- The Vegan House,b307709b305dd04328fbbf2c6db86419,5.0,NaN,"49.277436,-123.070427",625.744241,yelp,je53sE7RTFj9Nix0aatH3g,NaN
5498,The Charlatan,b307709b305dd04328fbbf2c6db86419,3.5,$$,"49.277436,-123.070427",656.273164,yelp,jKpHTUzCoXBFjdg8PMCsVA,NaN
5499,Parade of the Lost Souls,b307709b305dd04328fbbf2c6db86419,4.5,NaN,"49.277436,-123.070427",285.121145,yelp,1RCJNQnqpTZjNn2YbWn4-Q,NaN
5500,Pepino's,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$$,"49.280332,-123.070068",167.229911,yelp,GepW_CkeEoPbg-0fLb5FGw,NaN
5501,Yolks,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",223.754819,yelp,CX-NLp9SM3V2ooO9RIOhYg,NaN
5502,Caffe La Tana,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.5,NaN,"49.280332,-123.070068",167.890500,yelp,XMCI9IrEi0WsBVzYFJ1TzA,NaN
5503,Absinthe Bistro,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.5,$$$,"49.280332,-123.070068",477.651652,yelp,Laiv2EnIwZFMF9Jy-R0PAA,NaN
5504,Kin Kao Thai Kitchen,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",439.391131,yelp,IYyYpXSsD41g14_z-Zdtiw,NaN
5505,Via Tevere Pizzeria,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",789.693256,yelp,BsaN_ft3Rh75aEGIcJTtIA,NaN
5506,Lunch Lady,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",598.153264,yelp,9Waotz-_G9woVPWZTmZcwA,NaN
5507,Dundas Eat + Drink,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.5,$$,"49.280332,-123.070068",776.045356,yelp,RjaMcWoyG_CFh-M61fahxA,NaN
5508,Downlow Chicken Shack,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",446.001708,yelp,RWiQ7LyMroNtBR9JGlYozg,NaN
5509,Pelican Seafood Restaurant,e9c4bd1fffbb1e5b058b8ea15f7307f6,3.0,$$,"49.280332,-123.070068",317.703450,yelp,lSSffQdr913ki1x48jNFbA,NaN
5510,Aleph Eatery,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.5,$$,"49.280332,-123.070068",586.578942,yelp,CkL93P0s4GeUihqWkiPi0g,NaN
5511,Tacofino Commissary,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",918.276840,yelp,23kN4XJq0TtubaPyqTMmMA,NaN
5512,Sula Indian Restaurant,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",658.935574,yelp,l0cLT4c59zu0H8MVwp7vqA,NaN
5513,Takenaka,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,NaN,"49.280332,-123.070068",458.765789,yelp,rRb2CvNCNWyPSQdeVme9-Q,NaN
5514,Mr Red Cafe,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",675.277146,yelp,WwozUhEbg6lSsEveC5GDfA,NaN
5515,Harbour Oyster + Bar,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",940.394655,yelp,ulsLlVcGvuLOSN0n3bR2zg,NaN
5516,Axum Restaurant,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.5,$$,"49.280332,-123.070068",575.251141,yelp,QKdYZM0mlAkks0NmDxjbQQ,NaN
5517,Yama Cafe,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.5,$$,"49.280332,-123.070068",499.466046,yelp,VloU7ejjh6rKRd_yn84TZA,NaN
5518,Havana,e9c4bd1fffbb1e5b058b8ea15f7307f6,3.5,$$,"49.280332,-123.070068",738.820140,yelp,HTJTTobu5hXM2Xgqj8OBgg,NaN
5519,The Red Wagon,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",656.374087,yelp,R1yQ3WO1DT0TMZQ1AVsjAw,NaN
5520,Straight and Marrow,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.5,NaN,"49.280332,-123.070068",566.948925,yelp,gfj2Nyut-fEjWOMQBjQ7xg,NaN
5521,Odd Society Spirits,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.5,$$,"49.280332,-123.070068",411.041057,yelp,gMhOzTi6EpCCgybYHZ0maw,NaN
5522,Jackalope's Neighbourhood Dive,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.5,$$,"49.280332,-123.070068",810.374661,yelp,maVufqgNOkyXx31MjiQA0A,NaN
5523,Earnest Ice Cream,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.5,$$,"49.280332,-123.070068",361.049274,yelp,vwoK7qiP3NLMTPUL5BFQVA,NaN
5524,Kulinarya,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",662.912942,yelp,LtAYiTJQIQXA2bxTpHZBJQ,NaN
5525,Mogu Fried Chicken,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.5,NaN,"49.280332,-123.070068",528.092712,yelp,YVVXdCm8GYmRpy13WkDKTA,NaN
5526,Pink Pearl Chinese Restaurant,e9c4bd1fffbb1e5b058b8ea15f7307f6,3.0,$$,"49.280332,-123.070068",743.043299,yelp,Byj8zjp8Guix1NtxLpLRXA,NaN
5527,Circus Play Cafe,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",290.636545,yelp,Clw_6Sp9BVbyy94k640_aA,NaN
5528,The Tiki Bar,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",347.048945,yelp,FS_8UO46lR2AghP9Ty1S0A,NaN
5529,Pallet Coffee Roasters,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.5,$$,"49.280332,-123.070068",473.328631,yelp,mGProWKI7ZkOm3a7pG7jpg,NaN
5530,Eternal Abundance,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",545.174648,yelp,deJiY5QyxKHe1IL4UZrH6Q,NaN
5531,La Casa Gelato,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",916.059449,yelp,DllpjPUSLdhGLIWqUl8cFQ,NaN
5532,Bombay Kitchen and Bar,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,NaN,"49.280332,-123.070068",554.175399,yelp,wnNRw7Uo6LVlZxCBYDJnLw,NaN
5533,The Charlatan,e9c4bd1fffbb1e5b058b8ea15f7307f6,3.5,$$,"49.280332,-123.070068",977.308613,yelp,jKpHTUzCoXBFjdg8PMCsVA,NaN
5534,Windjammer,e9c4bd1fffbb1e5b058b8ea15f7307f6,3.5,$,"49.280332,-123.070068",474.789015,yelp,ClOKH5gSKHElP0wY1oA4gQ,NaN
5535,On Lok,e9c4bd1fffbb1e5b058b8ea15f7307f6,3.0,$$,"49.280332,-123.070068",494.079676,yelp,vPxMZ_kXm8aPYAzw5f7_Ow,NaN
5536,Sunrise Pizza & Steak House,e9c4bd1fffbb1e5b058b8ea15f7307f6,3.5,$$,"49.280332,-123.070068",493.407944,yelp,5wdqTdKr06ufxc_HET3vjg,NaN
5537,Elephant,e9c4bd1fffbb1e5b058b8ea15f7307f6,5.0,NaN,"49.280332,-123.070068",581.901493,yelp,y4vjMBAda7zdSglUnurecg,NaN
5538,Memphis Blues,e9c4bd1fffbb1e5b058b8ea15f7307f6,3.5,$$,"49.280332,-123.070068",873.506562,yelp,iHHnZb1YEP9vRXOc6-7Nrw,NaN
5539,Viet Family- The Vegan House,e9c4bd1fffbb1e5b058b8ea15f7307f6,5.0,NaN,"49.280332,-123.070068",946.114029,yelp,je53sE7RTFj9Nix0aatH3g,NaN
5540,Marcello,e9c4bd1fffbb1e5b058b8ea15f7307f6,3.0,$$,"49.280332,-123.070068",922.520710,yelp,2ACWJP0YGyKhpU8vMUWPBg,NaN
5541,Kozu Sushi Pizza,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.5,NaN,"49.280332,-123.070068",460.688618,yelp,i5GOK9Smt9nU2WBD083JVA,NaN
5542,Koko Japanese Restaurant,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",554.974774,yelp,ZdGTTzkwTb2bYI5CBQsKVw,NaN
5543,VV Tapas Lounge,e9c4bd1fffbb1e5b058b8ea15f7307f6,5.0,NaN,"49.280332,-123.070068",956.812434,yelp,6qrRd4bXgVcJjXQEnpfi-Q,NaN
5544,Famoso Neapolitan Pizzeria,e9c4bd1fffbb1e5b058b8ea15f7307f6,3.5,$$,"49.280332,-123.070068",890.803749,yelp,mcSFyiIU-ekK-wFm-I_mNg,NaN
5545,Fujiya Japanese Foods,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$,"49.280332,-123.070068",648.564643,yelp,gpTJqlxw4_bI_7K_R_Fw4w,NaN
5546,Tacomio,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.5,NaN,"49.280332,-123.070068",1148.086731,yelp,NUFjm8EDoTw4lY3iVCsJMA,NaN
5547,Dachi,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",883.168642,yelp,fjfwAlv18YdW_XFtP1kGSA,NaN
5548,Urban Tadka,e9c4bd1fffbb1e5b058b8ea15f7307f6,5.0,NaN,"49.280332,-123.070068",459.000404,yelp,Qw1kYX256WDxXM3zxZGsLQ,NaN
5549,Bump N Grind,e9c4bd1fffbb1e5b058b8ea15f7307f6,4.0,$$,"49.280332,-123.070068",439.148391,yelp,v0NgGLJsz2xNQ5WKl5hjrg,NaN
5550,Phnom Penh,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",515.830309,yelp,yeNenSjz_HCqngGFU5d8NQ,NaN
5551,The Mackenzie Room,bb0847559ce71c93d8215c0997ea2811,4.5,$$$$,"49.279369,-123.091241",512.387701,yelp,rpJpZOvTPbVmBh2goK1iOA,NaN
5552,Kissa Tanto,bb0847559ce71c93d8215c0997ea2811,4.0,$$$$,"49.279369,-123.091241",518.432740,yelp,1KSuwOYn_bmhAEAgUriYYA,NaN
5553,St Lawrence Restaurant,bb0847559ce71c93d8215c0997ea2811,4.5,$$$,"49.279369,-123.091241",653.412139,yelp,3r9FUpajfS7Or9CVzUmFlg,NaN
5554,Oyster Express,bb0847559ce71c93d8215c0997ea2811,4.5,$$,"49.279369,-123.091241",446.681618,yelp,rbgjXYiutRMsKCOrzkm5aw,NaN
5555,Bao Bei Chinese Brasserie,bb0847559ce71c93d8215c0997ea2811,4.0,$$$,"49.279369,-123.091241",677.588304,yelp,K1943yeGQELTUeiH6bDa2g,NaN
5556,Cuchillo,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",660.090193,yelp,8imPeaQUj5Cbon_4kcrhQg,NaN
5557,The Belgard Kitchen,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",627.424460,yelp,LOy9EL7UeiKRqdUWUcbtZw,NaN
5558,Alibi Room,bb0847559ce71c93d8215c0997ea2811,4.5,$$,"49.279369,-123.091241",842.800914,yelp,8epZBQPYacy1-KQULLABmg,NaN
5559,Bodega On Main,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",738.458952,yelp,a_uX_ffrbXsWgUpD5pjW7g,NaN
5560,The Irish Heather Shebeen,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",509.927528,yelp,Egfp5GmntU_MjrTfMYYaQg,NaN
5561,Ask For Luigi,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",732.849110,yelp,V-kQkPZzlOXIqk3rSqkikg,NaN
5562,L'Abattoir,bb0847559ce71c93d8215c0997ea2811,4.0,$$$,"49.279369,-123.091241",1047.998615,yelp,7Tne8P5zyMpJKfpjQg2P-g,NaN
5563,PiDGiN,bb0847559ce71c93d8215c0997ea2811,4.0,$$$,"49.279369,-123.091241",980.690644,yelp,H4h_nwZW7f2Yj9ONdzGxHQ,NaN
5564,Fat Mao,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",561.499084,yelp,zs5zgv7rNOXurPQnqdW-qA,NaN
5565,Twisted Fork,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",1047.973933,yelp,uAROEz8D29elXoNxjnPrkQ,NaN
5566,Dosanko,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",388.322001,yelp,wLgCnQHiGmYKMRk_ZhxJ0A,NaN
5567,Chinatown BBQ,bb0847559ce71c93d8215c0997ea2811,4.5,$$,"49.279369,-123.091241",751.258287,yelp,uxJqItMyU6pAJxxmveiXBw,NaN
5568,Calabash Bistro,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",959.471850,yelp,nNhGmSP8xcBAWokkNv0m1w,NaN
5569,Rodney's Oyster House,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",951.333885,yelp,tau2mchY6M7lGyLHgBbA8A,NaN
5570,Six Acres,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",1054.474297,yelp,iV8i_ZXXBj1JTqFrJfleQw,NaN
5571,Di Beppe,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",1018.314147,yelp,G42wPpAtYNSoX5QxEt6pVg,NaN
5572,Local Public Eatery,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",1037.305249,yelp,QjL-xP8-NlBamuh979Ze9A,NaN
5573,Crackle Creme,bb0847559ce71c93d8215c0997ea2811,4.5,$,"49.279369,-123.091241",531.475620,yelp,t8U7xn26wG0PEcXvkKNdFA,NaN
5574,MeeT in Gastown,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",1085.793514,yelp,LXW8pRE_VLi8gnW94s-GFg,NaN
5575,Torafuku,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",719.658728,yelp,7XnemYpqDJkUWH6u4D_BdQ,NaN
5576,MILA Plant-Based,bb0847559ce71c93d8215c0997ea2811,4.5,$$$,"49.279369,-123.091241",658.494636,yelp,nPpD5ZbLFb6OF204TW1lSA,NaN
5577,Virtuous Pie,bb0847559ce71c93d8215c0997ea2811,4.5,$$,"49.279369,-123.091241",634.682331,yelp,bb2yORNNEc22UH17ei7ntw,NaN
5578,Pizzeria Farina,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",712.442009,yelp,Wt0FJhWfiPZOosmPatAvXQ,NaN
5579,Johnny's Pops,bb0847559ce71c93d8215c0997ea2811,5.0,$,"49.279369,-123.091241",255.755370,yelp,XdOplaDxe4TOXGRRrY7K0Q,NaN
5580,Pacific Poke,bb0847559ce71c93d8215c0997ea2811,4.5,$$,"49.279369,-123.091241",637.567062,yelp,jENYBO-hThuNhIBZBw3n4A,NaN
5581,Barbara,bb0847559ce71c93d8215c0997ea2811,4.5,NaN,"49.279369,-123.091241",447.895547,yelp,d0YyLeHs90eNBCACc6_WIw,NaN
5582,Kozak Ukraïnian Eatery,bb0847559ce71c93d8215c0997ea2811,4.5,$$,"49.279369,-123.091241",1039.201575,yelp,rFpTo5-e7ML6rCVs64PxtA,NaN
5583,The Keefer Bar,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",742.392341,yelp,azoKlaqB7hdfMs_1zr9uBw,NaN
5584,Manpuku Bento,bb0847559ce71c93d8215c0997ea2811,4.5,NaN,"49.279369,-123.091241",478.586920,yelp,RfcPs1GmBErgev2CJlkfQA,NaN
5585,Axum Restaurant,bb0847559ce71c93d8215c0997ea2811,4.5,$$,"49.279369,-123.091241",1003.502610,yelp,QKdYZM0mlAkks0NmDxjbQQ,NaN
5586,Sai Woo,bb0847559ce71c93d8215c0997ea2811,3.5,$$,"49.279369,-123.091241",713.068155,yelp,iLeNiouZRJ0xNGNY8SrJLQ,NaN
5587,The Garden Strathcona,bb0847559ce71c93d8215c0997ea2811,5.0,NaN,"49.279369,-123.091241",436.743115,yelp,viUq9OyTgOGgcdyuNoey3w,NaN
5588,DD Mau Chinatown,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",706.488903,yelp,iAw0VVcIb9wBuV8UWFhNdg,NaN
5589,Mello,bb0847559ce71c93d8215c0997ea2811,4.5,$,"49.279369,-123.091241",567.048352,yelp,MbdhO2b7-88vSPrSfyqaRw,NaN
5590,Kokomo,bb0847559ce71c93d8215c0997ea2811,4.5,$$,"49.279369,-123.091241",438.922950,yelp,sVphf49J4gb4IbEsRfRDJw,NaN
5591,La Boqueria,bb0847559ce71c93d8215c0997ea2811,4.0,NaN,"49.279369,-123.091241",482.701437,yelp,ZaO2ZLbdk-D269iNtYqDWg,NaN
5592,The Ramen Butcher,bb0847559ce71c93d8215c0997ea2811,3.5,$$,"49.279369,-123.091241",547.887682,yelp,XZg7TWr4eBiVXeSca2_JUg,NaN
5593,Pink Pearl Chinese Restaurant,bb0847559ce71c93d8215c0997ea2811,3.0,$$,"49.279369,-123.091241",807.494522,yelp,Byj8zjp8Guix1NtxLpLRXA,NaN
5594,Fiorino,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",585.022341,yelp,seDlMO8ZR9B4eZcAZNra9w,NaN
5595,Johnnie Fox's Irish Pub,bb0847559ce71c93d8215c0997ea2811,4.0,$$,"49.279369,-123.091241",1127.461365,yelp,O9KCg8IfPtbNSlk7M0OdSQ,NaN
5596,"Juke Fried Chicken, Ribs and Cocktail Bar",bb0847559ce71c93d8215c0997ea2811,3.0,$$,"49.279369,-123.091241",657.703244,yelp,aFOMOdl6Qe6Qr5paoQmYYQ,NaN
5597,Gain Wah Restaurant,bb0847559ce71c93d8215c0997ea2811,4.0,$,"49.279369,-123.091241",558.154180,yelp,CaW6UlH48vE1oJur583DZQ,NaN
5598,The Heatley,bb0847559ce71c93d8215c0997ea2811,3.0,$$,"49.279369,-123.091241",213.274037,yelp,dNmVUpOAW_fJ3YIFYktw2w,NaN
5599,Silk Lounge,bb0847559ce71c93d8215c0997ea2811,4.0,NaN,"49.279369,-123.091241",826.071817,yelp,_m3GkGa5pIv9C_DHGMEzBQ,NaN
5600,The Mackenzie Room,1ef5c4ff3f0b09422bb1597fd9d7568b,4.5,$$$$,"49.283992,-123.091206",280.451547,yelp,rpJpZOvTPbVmBh2goK1iOA,NaN
5601,The Belgard Kitchen,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",305.885992,yelp,LOy9EL7UeiKRqdUWUcbtZw,NaN
5602,Dosanko,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",139.381086,yelp,wLgCnQHiGmYKMRk_ZhxJ0A,NaN
5603,Phnom Penh,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",800.069875,yelp,yeNenSjz_HCqngGFU5d8NQ,NaN
5604,St Lawrence Restaurant,1ef5c4ff3f0b09422bb1597fd9d7568b,4.5,$$$,"49.283992,-123.091206",499.031085,yelp,3r9FUpajfS7Or9CVzUmFlg,NaN
5605,Cuchillo,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",507.311316,yelp,8imPeaQUj5Cbon_4kcrhQg,NaN
5606,Ask For Luigi,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",472.214343,yelp,V-kQkPZzlOXIqk3rSqkikg,NaN
5607,Kissa Tanto,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$$$,"49.283992,-123.091206",626.319387,yelp,1KSuwOYn_bmhAEAgUriYYA,NaN
5608,Alibi Room,1ef5c4ff3f0b09422bb1597fd9d7568b,4.5,$$,"49.283992,-123.091206",652.169156,yelp,8epZBQPYacy1-KQULLABmg,NaN
5609,Bao Bei Chinese Brasserie,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$$,"49.283992,-123.091206",836.229962,yelp,K1943yeGQELTUeiH6bDa2g,NaN
5610,PiDGiN,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$$,"49.283992,-123.091206",969.812805,yelp,H4h_nwZW7f2Yj9ONdzGxHQ,NaN
5611,Bodega On Main,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",1121.802407,yelp,a_uX_ffrbXsWgUpD5pjW7g,NaN
5612,L'Abattoir,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$$,"49.283992,-123.091206",964.813197,yelp,7Tne8P5zyMpJKfpjQg2P-g,NaN
5613,Oyster Express,1ef5c4ff3f0b09422bb1597fd9d7568b,4.5,$$,"49.283992,-123.091206",690.208047,yelp,rbgjXYiutRMsKCOrzkm5aw,NaN
5614,Twisted Fork,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",964.369769,yelp,uAROEz8D29elXoNxjnPrkQ,NaN
5615,Rodney's Oyster House,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",861.999960,yelp,tau2mchY6M7lGyLHgBbA8A,NaN
5616,Calabash Bistro,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",1001.286868,yelp,nNhGmSP8xcBAWokkNv0m1w,NaN
5617,Chinatown BBQ,1ef5c4ff3f0b09422bb1597fd9d7568b,4.5,$$,"49.283992,-123.091206",852.424136,yelp,uxJqItMyU6pAJxxmveiXBw,NaN
5618,Six Acres,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",962.859548,yelp,iV8i_ZXXBj1JTqFrJfleQw,NaN
5619,Di Beppe,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",980.885498,yelp,G42wPpAtYNSoX5QxEt6pVg,NaN
5620,Local Public Eatery,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",925.124726,yelp,QjL-xP8-NlBamuh979Ze9A,NaN
5621,The Irish Heather Shebeen,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",794.224071,yelp,Egfp5GmntU_MjrTfMYYaQg,NaN
5622,MeeT in Gastown,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",991.542721,yelp,LXW8pRE_VLi8gnW94s-GFg,NaN
5623,Fat Mao,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",807.730881,yelp,zs5zgv7rNOXurPQnqdW-qA,NaN
5624,Railtown Cafe,1ef5c4ff3f0b09422bb1597fd9d7568b,4.5,$$,"49.283992,-123.091206",328.100959,yelp,zXTFyNpsQkbuTZsLoV4gzg,NaN
5625,MILA Plant-Based,1ef5c4ff3f0b09422bb1597fd9d7568b,4.5,$$$,"49.283992,-123.091206",818.798754,yelp,nPpD5ZbLFb6OF204TW1lSA,NaN
5626,Virtuous Pie,1ef5c4ff3f0b09422bb1597fd9d7568b,4.5,$$,"49.283992,-123.091206",792.799224,yelp,bb2yORNNEc22UH17ei7ntw,NaN
5627,Crackle Creme,1ef5c4ff3f0b09422bb1597fd9d7568b,4.5,$,"49.283992,-123.091206",856.260808,yelp,t8U7xn26wG0PEcXvkKNdFA,NaN
5628,Pacific Poke,1ef5c4ff3f0b09422bb1597fd9d7568b,4.5,$$,"49.283992,-123.091206",842.540452,yelp,jENYBO-hThuNhIBZBw3n4A,NaN
5629,Pizzeria Farina,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",1043.557364,yelp,Wt0FJhWfiPZOosmPatAvXQ,NaN
5630,Torafuku,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",1087.365166,yelp,7XnemYpqDJkUWH6u4D_BdQ,NaN
5631,Kozak Ukraïnian Eatery,1ef5c4ff3f0b09422bb1597fd9d7568b,4.5,$$,"49.283992,-123.091206",986.081462,yelp,rFpTo5-e7ML6rCVs64PxtA,NaN
5632,The Keefer Bar,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",897.590132,yelp,azoKlaqB7hdfMs_1zr9uBw,NaN
5633,Axum Restaurant,1ef5c4ff3f0b09422bb1597fd9d7568b,4.5,$$,"49.283992,-123.091206",1011.603734,yelp,QKdYZM0mlAkks0NmDxjbQQ,NaN
5634,DD Mau Chinatown,1ef5c4ff3f0b09422bb1597fd9d7568b,4.0,$$,"49.283992,-123.091206",792.865671,yelp,iAw0VVcIb9wBuV8UWFhNdg,NaN
