"",latitude,longitude,station_id,name,popularity,rating,price,distance,fsq_id
142,49.279739,-123.116251,7181df50ee1d1a05559399211382b7c8,Pourhouse Restaurant,0.971080,8.9,2.0,760,4abea310f964a520ff8e20e3
143,49.279739,-123.116251,7181df50ee1d1a05559399211382b7c8,The Magnet,0.955068,8.2,NaN,475,5cc8a9f4286fda002cab9b57
144,49.279739,-123.116251,7181df50ee1d1a05559399211382b7c8,Glowbal,0.963274,7.8,2.0,213,4aa850b7f964a520cf5020e3
145,49.279739,-123.116251,7181df50ee1d1a05559399211382b7c8,Steamworks Brewing Co,0.998420,8.5,2.0,690,4aa6bc27f964a520df4a20e3
146,49.279739,-123.116251,7181df50ee1d1a05559399211382b7c8,JOEY Burrard,0.990347,8.3,2.0,629,4aa17172f964a520904020e3
147,49.279739,-123.116251,7181df50ee1d1a05559399211382b7c8,Frankie's Italian Kitchen & Bar,0.970642,7.7,2.0,286,4dbf5ef81e72dd48b1f1a22c
148,49.279739,-123.116251,7181df50ee1d1a05559399211382b7c8,Localcoin Bitcoin ATM - Red Card Sports Bar + Eatery,0.951660,7.6,1.0,299,4b182f85f964a52085ce23e3
149,49.279739,-123.116251,7181df50ee1d1a05559399211382b7c8,The Vancouver Club,0.993774,8.5,NaN,846,4aaab560f964a5200c5720e3
150,49.277483,-123.114279,2ef000bc9d4650d8cc6198c4d570b19f,Frankie's Italian Kitchen & Bar,0.970642,7.7,2.0,97,4dbf5ef81e72dd48b1f1a22c
151,49.277483,-123.114279,2ef000bc9d4650d8cc6198c4d570b19f,Pourhouse Restaurant,0.971080,8.9,2.0,864,4abea310f964a520ff8e20e3
152,49.277483,-123.114279,2ef000bc9d4650d8cc6198c4d570b19f,Dublin Calling,0.988462,8.3,1.0,594,5a0fd58f1b0ea50e677fd1a2
153,49.277483,-123.114279,2ef000bc9d4650d8cc6198c4d570b19f,The Magnet,0.955068,8.2,NaN,592,5cc8a9f4286fda002cab9b57
154,49.277483,-123.114279,2ef000bc9d4650d8cc6198c4d570b19f,Keefer Bar,0.970014,9.1,3.0,952,4b77ba28f964a52064a82ee3
155,49.277483,-123.114279,2ef000bc9d4650d8cc6198c4d570b19f,Uva Wine Bar,0.952441,7.9,2.0,507,4aa7f6f2f964a520464e20e3
156,49.277483,-123.114279,2ef000bc9d4650d8cc6198c4d570b19f,JW Marriott Executive Lounge,0.986102,7.6,3.0,264,5a163c660a464d2e8b92d670
157,49.277483,-123.114279,2ef000bc9d4650d8cc6198c4d570b19f,Steamworks Brewing Co,0.998420,8.5,2.0,871,4aa6bc27f964a520df4a20e3
158,49.277483,-123.114279,2ef000bc9d4650d8cc6198c4d570b19f,Hapa Izakaya,0.927043,8.0,2.0,659,4b4fdbd2f964a520c91727e3
159,49.277483,-123.114279,2ef000bc9d4650d8cc6198c4d570b19f,Devil's Elbow Ale & Smoke House,0.960475,7.7,3.0,445,54541059498ee281f01f31bd
160,49.275679,-123.116963,b7683a86874e6300fd89f4cc0b075f57,Hapa Izakaya,0.927043,8.0,2.0,413,4b4fdbd2f964a520c91727e3
161,49.275679,-123.116963,b7683a86874e6300fd89f4cc0b075f57,Dublin Calling,0.988462,8.3,1.0,597,5a0fd58f1b0ea50e677fd1a2
162,49.275679,-123.116963,b7683a86874e6300fd89f4cc0b075f57,Bartholomew's Plan,0.936924,7.6,3.0,202,5db90dd3a53fc80008bd246b
163,49.275679,-123.116963,b7683a86874e6300fd89f4cc0b075f57,TWB - the Wine Bar,0.864976,7.8,2.0,329,50f79659e4b0c8265c3c52b7
164,49.275679,-123.116963,b7683a86874e6300fd89f4cc0b075f57,Uva Wine Bar,0.952441,7.9,2.0,506,4aa7f6f2f964a520464e20e3
165,49.275679,-123.116963,b7683a86874e6300fd89f4cc0b075f57,Frankie's Italian Kitchen & Bar,0.970642,7.7,2.0,376,4dbf5ef81e72dd48b1f1a22c
166,49.275679,-123.116963,b7683a86874e6300fd89f4cc0b075f57,JW Marriott Executive Lounge,0.986102,7.6,3.0,329,5a163c660a464d2e8b92d670
167,49.275679,-123.116963,b7683a86874e6300fd89f4cc0b075f57,The Magnet,0.955068,8.2,NaN,858,5cc8a9f4286fda002cab9b57
168,49.275679,-123.116963,b7683a86874e6300fd89f4cc0b075f57,JOEY Burrard,0.990347,8.3,2.0,928,4aa17172f964a520904020e3
169,49.275679,-123.116963,b7683a86874e6300fd89f4cc0b075f57,Localcoin Bitcoin ATM - Red Card Sports Bar + Eatery,0.951660,7.6,1.0,498,4b182f85f964a52085ce23e3
